experiment_id,stream,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,observation_index,accepted_attempt,raw_seed,rho_l,reference_path,reference_path_weight,longest_path_count,path_multiplicity,rho_h_low,rho_h_high,weights_json,human_low_json,human_high_json,predecessors_json
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_03,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,3,0,14574302260870708005,0.75,t01->t03->t04->t07->t08->t10->t11->t12->t13->t14->t15->t16,144,5,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_04,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,4,0,14297996489842882420,0.75,t01->t02->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,144,7,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t05""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_05,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,5,0,9342864457474125147,0.75,t01->t03->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,144,3,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_06,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,6,0,1517576182883918483,0.75,t01->t03->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,144,3,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_07,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,7,0,4318180144112131596,0.75,t01->t02->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,144,4,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_08,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,8,0,5716638713851423360,0.75,t01->t02->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,144,5,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_09,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,9,0,18348669175440424908,0.75,t01->t03->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,144,3,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t04"",""t05""],""t07"":[""t05""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_10,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,10,0,6229863141423592579,0.75,t01->t03->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,144,4,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_11,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,11,0,5254586349117104540,0.75,t01->t03->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,144,3,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_12,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,12,0,14111327407338343570,0.75,t01->t02->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,144,7,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_13,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,13,0,10975404677635154963,0.75,t01->t02->t04->t06->t09->t10->t11->t12->t13->t14->t15->t16,144,3,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_14,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,14,0,4807729352559640678,0.75,t01->t02->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,144,5,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04""],""t07"":[""t04"",""t05""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_15,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,15,0,9075272206859912118,0.75,t01->t02->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,144,3,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_16,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,16,0,3133477427656827120,0.75,t01->t02->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,144,4,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t05""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_17,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,17,0,5490620032288622749,0.75,t01->t03->t05->t07->t08->t10->t11->t12->t13->t14->t15->t16,144,5,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_18,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,18,0,8627253600891071138,0.75,t01->t03->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,144,5,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_homogeneous_19,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,19,0,18094997795765133248,0.75,t01->t03->t05->t07->t08->t10->t11->t12->t13->t14->t15->t16,144,4,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_lognormal_00,n16_chain_like_lognormal,16,chain_like,lognormal,high,0,0,9658265793450479295,0.8378378378378378378378378378,t01->t02->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,372,2,tied,0.3,0.7,"[""12"",""24"",""12"",""36"",""24"",""12"",""24"",""12"",""36"",""60"",""48"",""24"",""48"",""24"",""36"",""12""]","[""0.516"",""1.031"",""6.216"",""18.648"",""1.031"",""6.216"",""1.031"",""6.216"",""1.547"",""2.578"",""2.062"",""1.031"",""2.063"",""1.031"",""1.547"",""0.516""]","[""1.203"",""2.406"",""2.664"",""7.992"",""2.406"",""2.664"",""2.406"",""2.664"",""3.609"",""6.016"",""4.813"",""2.406"",""4.813"",""2.406"",""3.609"",""1.203""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t04""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_lognormal_01,n16_chain_like_lognormal,16,chain_like,lognormal,high,1,0,5270884610333007687,0.8125,t01->t02->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,312,2,tied,0.3,0.7,"[""24"",""60"",""12"",""36"",""36"",""12"",""12"",""36"",""12"",""12"",""24"",""12"",""24"",""12"",""24"",""36""]","[""1.063"",""2.659"",""5.376"",""16.128"",""1.595"",""0.532"",""5.376"",""1.595"",""5.376"",""0.532"",""1.063"",""0.532"",""1.063"",""0.532"",""1.063"",""1.595""]","[""2.481"",""6.203"",""2.304"",""6.912"",""3.722"",""1.241"",""2.304"",""3.722"",""2.304"",""1.241"",""2.481"",""1.241"",""2.481"",""1.240"",""2.481"",""3.722""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_lognormal_02,n16_chain_like_lognormal,16,chain_like,lognormal,high,2,0,5367759099824520148,0.6875,t01->t02->t04->t06->t09->t10->t11->t12->t13->t14->t15->t16,264,2,tied,0.3,0.7,"[""12"",""24"",""36"",""24"",""60"",""72"",""12"",""12"",""12"",""12"",""24"",""12"",""24"",""24"",""12"",""12""]","[""0.628"",""1.257"",""9.677"",""1.257"",""16.128"",""3.770"",""3.226"",""3.225"",""0.628"",""0.629"",""1.257"",""0.628"",""1.257"",""1.257"",""0.628"",""0.628""]","[""1.466"",""2.932"",""4.147"",""2.932"",""6.912"",""8.797"",""1.382"",""1.383"",""1.466"",""1.466"",""2.933"",""1.466"",""2.933"",""2.933"",""1.466"",""1.466""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t02"",""t03""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t06"",""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_lognormal_03,n16_chain_like_lognormal,16,chain_like,lognormal,high,3,0,16952921721657065674,0.8235294117647058823529411765,t01->t03->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,336,1,unique,0.3,0.7,"[""12"",""12"",""24"",""12"",""12"",""24"",""24"",""24"",""24"",""24"",""72"",""60"",""12"",""24"",""12"",""36""]","[""0.525"",""5.712"",""1.049"",""5.712"",""0.525"",""1.049"",""11.424"",""1.049"",""11.424"",""1.049"",""3.147"",""2.623"",""0.524"",""1.049"",""0.525"",""1.574""]","[""1.224"",""2.448"",""2.448"",""2.448"",""1.224"",""2.448"",""4.896"",""2.448"",""4.896"",""2.448"",""7.344"",""6.120"",""1.224"",""2.448"",""1.224"",""3.672""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t02"",""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_lognormal_04,n16_chain_like_lognormal,16,chain_like,lognormal,high,4,0,7333532115220626,0.6818181818181818181818181818,t01->t02->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,360,1,unique,0.3,0.7,"[""12"",""72"",""48"",""48"",""24"",""24"",""24"",""72"",""36"",""24"",""24"",""24"",""36"",""24"",""24"",""12""]","[""0.634"",""3.802"",""12.672"",""2.534"",""6.336"",""6.336"",""1.267"",""19.008"",""1.901"",""1.267"",""1.267"",""1.267"",""1.901"",""1.267"",""1.267"",""0.634""]","[""1.478"",""8.870"",""5.431"",""5.914"",""2.716"",""2.715"",""2.957"",""8.146"",""4.435"",""2.957"",""2.957"",""2.957"",""4.435"",""2.957"",""2.957"",""1.478""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,confirmatory,exp08_confirmatory_n16_chain_like_lognormal_05,n16_chain_like_lognormal,16,chain_like,lognormal,high,5,0,143908201031875815,0.7894736842105263157894736842,t01->t02->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,360,1,unique,0.3,0.7,"[""48"",""36"",""24"",""24"",""36"",""36"",""60"",""12"",""24"",""12"",""36"",""36"",""24"",""12"",""24"",""12""]","[""2.189"",""1.642"",""9.576"",""9.576"",""1.642"",""14.364"",""2.736"",""4.788"",""1.094"",""0.547"",""1.642"",""1.642"",""1.094"",""0.547"",""1.094"",""0.547""]","[""5.107"",""3.830"",""4.104"",""4.104"",""3.830"",""6.156"",""6.384"",""2.052"",""2.554"",""1.277"",""3.830"",""3.830"",""2.554"",""1.277"",""2.554"",""1.277""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t04""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
