experiment_id,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,human_concentration_bin,observation_seed,accepted_attempt,raw_seed,acceptance_reason,rho_l,rho_h_cp,critical_path,weights_json,human_shares_json,predecessors_json
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s18,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,18,0,1725000,accepted_all_graph_and_bin_checks,0.75,0.75,t01->t03->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_homogeneous_rhhigh_s19,n16_chain_like_homogeneous_rhhigh,16,chain_like,homogeneous,high,high,19,0,1726000,accepted_all_graph_and_bin_checks,0.75,0.75,t01->t02->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25"",""0.25""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s00,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,0,0,1807000,accepted_all_graph_and_bin_checks,0.8444444444444444444444444444,0.1844660194174757281553398058,t01->t03->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""36"",""12"",""24"",""72"",""12"",""36"",""24"",""12"",""24"",""72"",""12"",""72"",""48"",""36""]","[""0.025"",""0.60"",""0.025"",""0.60"",""0.025"",""0.025"",""0.60"",""0.60"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s01,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,1,0,1808000,accepted_all_graph_and_bin_checks,0.78125,0.1824817518248175182481751825,t01->t03->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""12"",""12"",""24"",""24"",""36"",""12"",""12"",""48"",""24"",""24"",""24"",""36"",""24"",""12"",""36""]","[""0.05"",""0.80"",""0.05"",""0.05"",""0.80"",""0.80"",""0.05"",""0.80"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s02,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,2,0,1809000,accepted_all_graph_and_bin_checks,0.8043478260869565217391304348,0.1859296482412060301507537688,t01->t02->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""48"",""24"",""60"",""12"",""12"",""24"",""24"",""48"",""24"",""48"",""36"",""24"",""60"",""60""]","[""0.025"",""0.025"",""0.45"",""0.45"",""0.025"",""0.025"",""0.45"",""0.45"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s03,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,3,0,1810000,accepted_all_graph_and_bin_checks,0.8,0.1818181818181818181818181818,t01->t02->t04->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""12"",""60"",""36"",""24"",""12"",""24"",""48"",""36"",""24"",""36"",""24"",""12"",""12"",""12""]","[""0.025"",""0.025"",""0.45"",""0.025"",""0.45"",""0.025"",""0.45"",""0.45"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t02"",""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s04,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,4,0,1811000,accepted_all_graph_and_bin_checks,0.7714285714285714285714285714,0.1836734693877551020408163265,t01->t02->t04->t07->t08->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""12"",""36"",""36"",""36"",""60"",""12"",""12"",""24"",""12"",""24"",""36"",""24"",""24"",""24""]","[""0.05"",""0.05"",""0.75"",""0.05"",""0.75"",""0.75"",""0.05"",""0.05"",""0.75"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s05,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,5,0,1812000,accepted_all_graph_and_bin_checks,0.7631578947368421052631578947,0.1768292682926829268292682927,t01->t02->t05->t07->t08->t10->t11->t12->t13->t14->t15->t16,"[""24"",""60"",""12"",""60"",""24"",""24"",""24"",""12"",""12"",""12"",""36"",""48"",""48"",""24"",""24"",""12""]","[""0.05"",""0.05"",""0.75"",""0.75"",""0.05"",""0.75"",""0.05"",""0.05"",""0.75"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t04""],""t07"":[""t04"",""t05""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s06,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,6,0,1813000,accepted_all_graph_and_bin_checks,0.8108108108108108108108108108,0.1764705882352941176470588235,t01->t03->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,"[""36"",""12"",""12"",""24"",""36"",""36"",""36"",""12"",""36"",""60"",""36"",""24"",""24"",""24"",""12"",""24""]","[""0.025"",""0.50"",""0.025"",""0.50"",""0.025"",""0.50"",""0.025"",""0.50"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s07,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,7,0,1814000,accepted_all_graph_and_bin_checks,0.8333333333333333333333333333,0.1851851851851851851851851852,t01->t02->t04->t07->t08->t10->t11->t12->t13->t14->t15->t16,"[""36"",""24"",""24"",""12"",""12"",""12"",""12"",""24"",""12"",""12"",""24"",""36"",""48"",""12"",""48"",""12""]","[""0.025"",""0.025"",""0.55"",""0.025"",""0.55"",""0.55"",""0.025"",""0.025"",""0.55"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s08,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,8,0,1815000,accepted_all_graph_and_bin_checks,0.7567567567567567567567567568,0.1818181818181818181818181818,t01->t02->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,"[""12"",""60"",""24"",""24"",""36"",""24"",""36"",""24"",""24"",""24"",""24"",""12"",""48"",""24"",""12"",""36""]","[""0.05"",""0.05"",""0.70"",""0.05"",""0.70"",""0.70"",""0.05"",""0.70"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s09,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,9,0,1816000,accepted_all_graph_and_bin_checks,0.8055555555555555555555555556,0.1870967741935483870967741935,t01->t02->t05->t07->t08->t10->t11->t12->t13->t14->t15->t16,"[""24"",""12"",""24"",""12"",""36"",""24"",""12"",""36"",""24"",""72"",""12"",""12"",""36"",""24"",""36"",""36""]","[""0.025"",""0.025"",""0.45"",""0.45"",""0.025"",""0.45"",""0.025"",""0.025"",""0.45"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s10,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,10,0,1817000,accepted_all_graph_and_bin_checks,0.8285714285714285714285714286,0.1801242236024844720496894410,t01->t03->t04->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""36"",""24"",""48"",""12"",""12"",""12"",""12"",""24"",""36"",""36"",""24"",""36"",""24"",""24"",""36""]","[""0.025"",""0.55"",""0.025"",""0.025"",""0.55"",""0.025"",""0.55"",""0.55"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s11,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,11,0,1818000,accepted_all_graph_and_bin_checks,0.8604651162790697674418604651,0.1804878048780487804878048780,t01->t03->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,"[""36"",""24"",""72"",""12"",""24"",""48"",""12"",""48"",""24"",""48"",""24"",""12"",""60"",""24"",""12"",""36""]","[""0.025"",""0.70"",""0.025"",""0.70"",""0.025"",""0.025"",""0.70"",""0.025"",""0.70"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s12,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,12,0,1819000,accepted_all_graph_and_bin_checks,0.7777777777777777777777777778,0.1794871794871794871794871795,t01->t03->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,"[""12"",""12"",""12"",""24"",""24"",""24"",""24"",""12"",""24"",""24"",""12"",""36"",""12"",""24"",""36"",""12""]","[""0.05"",""0.80"",""0.05"",""0.05"",""0.80"",""0.80"",""0.05"",""0.80"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s13,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,13,0,1820000,accepted_all_graph_and_bin_checks,0.8484848484848484848484848485,0.1772151898734177215189873418,t01->t03->t05->t07->t08->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""24"",""12"",""36"",""12"",""12"",""36"",""12"",""36"",""24"",""12"",""36"",""24"",""48"",""24""]","[""0.025"",""0.65"",""0.025"",""0.65"",""0.025"",""0.65"",""0.025"",""0.025"",""0.65"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s14,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,14,0,1821000,accepted_all_graph_and_bin_checks,0.8571428571428571428571428571,0.1764705882352941176470588235,t01->t02->t04->t06->t08->t10->t11->t12->t13->t14->t15->t16,"[""12"",""48"",""24"",""24"",""12"",""12"",""12"",""36"",""12"",""24"",""48"",""36"",""48"",""48"",""12"",""12""]","[""0.025"",""0.025"",""0.70"",""0.025"",""0.70"",""0.025"",""0.70"",""0.025"",""0.70"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t04""],""t07"":[""t04"",""t05""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s15,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,15,0,1822000,accepted_all_graph_and_bin_checks,0.8461538461538461538461538462,0.1746031746031746031746031746,t01->t03->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,"[""48"",""24"",""36"",""24"",""48"",""12"",""12"",""36"",""12"",""60"",""24"",""36"",""48"",""24"",""12"",""12""]","[""0.025"",""0.65"",""0.025"",""0.65"",""0.025"",""0.025"",""0.65"",""0.025"",""0.65"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s16,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,16,0,1823000,accepted_all_graph_and_bin_checks,0.8095238095238095238095238095,0.1752577319587628865979381443,t01->t02->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""36"",""36"",""24"",""36"",""72"",""36"",""24"",""12"",""60"",""36"",""24"",""12"",""24"",""36"",""24"",""12""]","[""0.025"",""0.025"",""0.50"",""0.50"",""0.025"",""0.025"",""0.50"",""0.50"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02"",""t03""],""t06"":[""t04"",""t05""],""t07"":[""t05""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s17,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,17,0,1824000,accepted_all_graph_and_bin_checks,0.8108108108108108108108108108,0.1764705882352941176470588235,t01->t02->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,"[""12"",""12"",""24"",""24"",""36"",""24"",""48"",""12"",""36"",""72"",""24"",""12"",""36"",""12"",""12"",""48""]","[""0.025"",""0.025"",""0.50"",""0.50"",""0.025"",""0.50"",""0.025"",""0.50"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s18,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,18,0,1825000,accepted_all_graph_and_bin_checks,0.825,0.1764705882352941176470588235,t01->t03->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""48"",""24"",""12"",""24"",""24"",""24"",""24"",""36"",""12"",""12"",""48"",""60"",""60"",""24""]","[""0.025"",""0.55"",""0.025"",""0.025"",""0.55"",""0.55"",""0.025"",""0.55"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025"",""0.025""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhlow_s19,n16_chain_like_lognormal_rhlow,16,chain_like,lognormal,high,low,19,0,1826000,accepted_all_graph_and_bin_checks,0.7692307692307692307692307692,0.1818181818181818181818181818,t01->t03->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,"[""12"",""36"",""36"",""36"",""24"",""60"",""24"",""12"",""12"",""36"",""48"",""24"",""12"",""36"",""36"",""24""]","[""0.05"",""0.75"",""0.05"",""0.75"",""0.05"",""0.05"",""0.75"",""0.05"",""0.75"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05"",""0.05""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s00,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,0,0,1807000,accepted_all_graph_and_bin_checks,0.8444444444444444444444444444,0.4550898203592814371257485030,t01->t03->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""36"",""12"",""24"",""72"",""12"",""36"",""24"",""12"",""24"",""72"",""12"",""72"",""48"",""36""]","[""0.10"",""0.65"",""0.10"",""0.65"",""0.10"",""0.10"",""0.65"",""0.65"",""0.10"",""0.10"",""0.10"",""0.10"",""0.10"",""0.10"",""0.10"",""0.10""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s01,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,1,0,1808000,accepted_all_graph_and_bin_checks,0.78125,0.4518072289156626506024096386,t01->t03->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""12"",""12"",""24"",""24"",""36"",""12"",""12"",""48"",""24"",""24"",""24"",""36"",""24"",""12"",""36""]","[""0.15"",""0.65"",""0.15"",""0.15"",""0.65"",""0.65"",""0.15"",""0.65"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s02,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,2,0,1809000,accepted_all_graph_and_bin_checks,0.8043478260869565217391304348,0.4512195121951219512195121951,t01->t02->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""48"",""24"",""60"",""12"",""12"",""24"",""24"",""48"",""24"",""48"",""36"",""24"",""60"",""60""]","[""0.15"",""0.15"",""0.75"",""0.75"",""0.15"",""0.15"",""0.75"",""0.75"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s03,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,3,0,1810000,accepted_all_graph_and_bin_checks,0.8,0.4444444444444444444444444444,t01->t02->t04->t06->t09->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""12"",""60"",""36"",""24"",""12"",""24"",""48"",""36"",""24"",""36"",""24"",""12"",""12"",""12""]","[""0.15"",""0.15"",""0.75"",""0.15"",""0.75"",""0.15"",""0.75"",""0.75"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t02"",""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-07,exp07_n16_chain_like_lognormal_rhmedium_s04,n16_chain_like_lognormal_rhmedium,16,chain_like,lognormal,high,medium,4,0,1811000,accepted_all_graph_and_bin_checks,0.7714285714285714285714285714,0.4576271186440677966101694915,t01->t02->t04->t07->t08->t10->t11->t12->t13->t14->t15->t16,"[""24"",""24"",""12"",""36"",""36"",""36"",""60"",""12"",""12"",""24"",""12"",""24"",""36"",""24"",""24"",""24""]","[""0.15"",""0.15"",""0.60"",""0.15"",""0.60"",""0.60"",""0.15"",""0.15"",""0.60"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15"",""0.15""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
