experiment_id,stream,namespace,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,observation_index,attempt,raw_seed,accepted,reason,rho_l,longest_path_count,rho_h_low,rho_h_high
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_15,n8_mixed_lognormal,8,mixed,lognormal,medium,15,0,18198752987177314988,false,rho_l_outside_target_bin,0.6470588235294117647058823529,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_15,n8_mixed_lognormal,8,mixed,lognormal,medium,15,1,9741629342010798590,true,accepted_all_structural_and_allocator_checks,0.5555555555555555555555555556,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_16,n8_mixed_lognormal,8,mixed,lognormal,medium,16,0,2303884935418755001,true,accepted_all_structural_and_allocator_checks,0.5,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_17,n8_mixed_lognormal,8,mixed,lognormal,medium,17,0,6587495898871818578,true,accepted_all_structural_and_allocator_checks,0.5,4,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_18,n8_mixed_lognormal,8,mixed,lognormal,medium,18,0,11011067609627459444,true,accepted_all_structural_and_allocator_checks,0.5789473684210526315789473684,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_19,n8_mixed_lognormal,8,mixed,lognormal,medium,19,0,6207643750566331162,false,rho_l_outside_target_bin,0.6315789473684210526315789474,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_19,n8_mixed_lognormal,8,mixed,lognormal,medium,19,1,16985135300805145169,false,rho_l_outside_target_bin,0.625,2,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_19,n8_mixed_lognormal,8,mixed,lognormal,medium,19,2,6351759657476804013,false,rho_l_outside_target_bin,0.6,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_19,n8_mixed_lognormal,8,mixed,lognormal,medium,19,3,797382349517594055,false,rho_l_outside_target_bin,0.6,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_mixed_lognormal_19,n8_mixed_lognormal,8,mixed,lognormal,medium,19,4,8281977997457378373,true,accepted_all_structural_and_allocator_checks,0.5,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_00,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,0,0,13228177369527108703,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_01,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,1,0,11375220573071930682,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_02,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,2,0,6725001514765590648,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_03,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,3,0,14495194782719259213,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_04,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,4,0,13341252810766270518,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_05,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,5,0,1748828465973202184,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_06,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,6,0,13833764925507807419,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_07,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,7,0,12323623129995771515,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_08,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,8,0,5753352118267063026,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_09,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,9,0,10674888542866903883,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_10,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,10,0,11930562602768028997,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_11,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,11,0,18195796238244998050,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_12,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,12,0,5853913992426309291,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_13,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,13,0,17518961867886179850,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_14,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,14,0,13461232425519319181,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_15,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,15,0,5233165659652738414,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_16,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,16,0,7395753343939121943,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_17,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,17,0,17907633579909920228,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_18,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,18,0,17626853028533600591,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_homogeneous_19,n8_chain_like_homogeneous,8,chain_like,homogeneous,high,19,0,3159734238263478661,true,accepted_all_structural_and_allocator_checks,0.75,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_00,n8_chain_like_lognormal,8,chain_like,lognormal,high,0,0,9002503461132284091,true,accepted_all_structural_and_allocator_checks,0.9,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_01,n8_chain_like_lognormal,8,chain_like,lognormal,high,1,0,8600707865892994734,true,accepted_all_structural_and_allocator_checks,0.8823529411764705882352941176,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_02,n8_chain_like_lognormal,8,chain_like,lognormal,high,2,0,7329683998311606769,true,accepted_all_structural_and_allocator_checks,0.7777777777777777777777777778,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_03,n8_chain_like_lognormal,8,chain_like,lognormal,high,3,0,15387905264651837949,true,accepted_all_structural_and_allocator_checks,0.8260869565217391304347826087,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_04,n8_chain_like_lognormal,8,chain_like,lognormal,high,4,0,12141726741157879957,true,accepted_all_structural_and_allocator_checks,0.7777777777777777777777777778,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_05,n8_chain_like_lognormal,8,chain_like,lognormal,high,5,0,16592903552230016332,true,accepted_all_structural_and_allocator_checks,0.7777777777777777777777777778,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_06,n8_chain_like_lognormal,8,chain_like,lognormal,high,6,0,12178201111090236625,true,accepted_all_structural_and_allocator_checks,0.8095238095238095238095238095,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_07,n8_chain_like_lognormal,8,chain_like,lognormal,high,7,0,14471995099249530097,true,accepted_all_structural_and_allocator_checks,0.7727272727272727272727272727,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_08,n8_chain_like_lognormal,8,chain_like,lognormal,high,8,0,9884237202086032685,true,accepted_all_structural_and_allocator_checks,0.8333333333333333333333333333,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_09,n8_chain_like_lognormal,8,chain_like,lognormal,high,9,0,12926663098759993453,true,accepted_all_structural_and_allocator_checks,0.7058823529411764705882352941,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_10,n8_chain_like_lognormal,8,chain_like,lognormal,high,10,0,2058522734514205823,true,accepted_all_structural_and_allocator_checks,0.7727272727272727272727272727,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_11,n8_chain_like_lognormal,8,chain_like,lognormal,high,11,0,12514550657355460501,true,accepted_all_structural_and_allocator_checks,0.8333333333333333333333333333,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_12,n8_chain_like_lognormal,8,chain_like,lognormal,high,12,0,7684186058830295699,true,accepted_all_structural_and_allocator_checks,0.7272727272727272727272727273,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_13,n8_chain_like_lognormal,8,chain_like,lognormal,high,13,0,5582676014110116177,true,accepted_all_structural_and_allocator_checks,0.7857142857142857142857142857,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_14,n8_chain_like_lognormal,8,chain_like,lognormal,high,14,0,8252104377885368717,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_15,n8_chain_like_lognormal,8,chain_like,lognormal,high,15,0,6612887952664596483,true,accepted_all_structural_and_allocator_checks,0.85,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_16,n8_chain_like_lognormal,8,chain_like,lognormal,high,16,0,3945305051735467792,true,accepted_all_structural_and_allocator_checks,0.8,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_17,n8_chain_like_lognormal,8,chain_like,lognormal,high,17,0,3074656468855769240,true,accepted_all_structural_and_allocator_checks,0.8333333333333333333333333333,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_18,n8_chain_like_lognormal,8,chain_like,lognormal,high,18,0,10654672125473044400,true,accepted_all_structural_and_allocator_checks,0.75,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n8_chain_like_lognormal_19,n8_chain_like_lognormal,8,chain_like,lognormal,high,19,0,10466630520885840321,true,accepted_all_structural_and_allocator_checks,0.8235294117647058823529411765,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_00,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,0,0,3503792020226700900,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_01,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,1,0,16955498599499774808,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_02,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,2,0,14383501851665714668,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_03,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,3,0,757934425640005968,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_04,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,4,0,14788759464713637655,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_05,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,5,0,15574233876449567147,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_06,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,6,0,14515216608596669308,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_07,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,7,0,1706014100290187219,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_08,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,8,0,16837797081035685036,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_09,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,9,0,12207886278660064578,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_10,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,10,0,2473885050007763725,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_11,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,11,0,848239290184394509,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_12,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,12,0,12132863918345223566,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_13,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,13,0,6219493030821495937,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_14,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,14,0,14458556050156899882,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_15,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,15,0,13949307690373935051,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_16,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,16,0,3170123174519130502,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_17,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,17,0,15005557453591717377,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_18,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,18,0,18284745615909677711,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_homogeneous_19,n16_wide_layered_homogeneous,16,wide_layered,homogeneous,low,19,0,9321931731172523601,true,accepted_all_structural_and_allocator_checks,0.1875,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_00,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,0,0,6417464109566036,true,accepted_all_structural_and_allocator_checks,0.25,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_01,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,1,0,4238181780368779700,true,accepted_all_structural_and_allocator_checks,0.2162162162162162162162162162,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_02,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,2,0,105851305855495320,true,accepted_all_structural_and_allocator_checks,0.2325581395348837209302325581,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_03,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,3,0,8801367986185385123,true,accepted_all_structural_and_allocator_checks,0.2222222222222222222222222222,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_04,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,4,0,2504875996025917307,false,rho_l_outside_target_bin,0.3103448275862068965517241379,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_04,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,4,1,8751411196729241604,false,rho_l_outside_target_bin,0.3333333333333333333333333333,1,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_04,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,4,2,5133639998768629223,true,accepted_all_structural_and_allocator_checks,0.2121212121212121212121212121,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_05,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,5,0,6862275226367498052,true,accepted_all_structural_and_allocator_checks,0.2432432432432432432432432432,2,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_06,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,6,0,17739462068354910039,true,accepted_all_structural_and_allocator_checks,0.2,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_07,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,7,0,12916696499682658512,true,accepted_all_structural_and_allocator_checks,0.25,5,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_08,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,8,0,254023752479749944,true,accepted_all_structural_and_allocator_checks,0.2,5,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_09,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,9,0,10048809999661607105,true,accepted_all_structural_and_allocator_checks,0.2682926829268292682926829268,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_10,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,10,0,10362575373110914561,true,accepted_all_structural_and_allocator_checks,0.1612903225806451612903225806,6,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_11,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,11,0,16445940607494165908,true,accepted_all_structural_and_allocator_checks,0.2222222222222222222222222222,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_12,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,12,0,12022093319837210329,true,accepted_all_structural_and_allocator_checks,0.2195121951219512195121951220,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_13,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,13,0,14721601622111183024,true,accepted_all_structural_and_allocator_checks,0.21875,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_14,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,14,0,8966475333567391817,true,accepted_all_structural_and_allocator_checks,0.16,3,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_15,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,15,0,6686761881971453860,false,rho_l_outside_target_bin,0.34375,2,,
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_15,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,15,1,12593206104935349997,true,accepted_all_structural_and_allocator_checks,0.2857142857142857142857142857,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_16,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,16,0,15921515425664715330,true,accepted_all_structural_and_allocator_checks,0.2820512820512820512820512821,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_17,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,17,0,6493830068785567265,true,accepted_all_structural_and_allocator_checks,0.2619047619047619047619047619,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_18,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,18,0,12022540728725294951,true,accepted_all_structural_and_allocator_checks,0.28,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_wide_layered_lognormal_19,n16_wide_layered_lognormal,16,wide_layered,lognormal,low,19,0,11596866353784744860,true,accepted_all_structural_and_allocator_checks,0.2444444444444444444444444444,1,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_00,n16_mixed_homogeneous,16,mixed,homogeneous,medium,0,0,17806635564162499845,true,accepted_all_structural_and_allocator_checks,0.4375,10,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_01,n16_mixed_homogeneous,16,mixed,homogeneous,medium,1,0,16462431388798477243,true,accepted_all_structural_and_allocator_checks,0.4375,33,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_02,n16_mixed_homogeneous,16,mixed,homogeneous,medium,2,0,17454654879923884694,true,accepted_all_structural_and_allocator_checks,0.4375,17,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_03,n16_mixed_homogeneous,16,mixed,homogeneous,medium,3,0,15310028613213033392,true,accepted_all_structural_and_allocator_checks,0.4375,15,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_04,n16_mixed_homogeneous,16,mixed,homogeneous,medium,4,0,15711331555903469831,true,accepted_all_structural_and_allocator_checks,0.4375,33,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_05,n16_mixed_homogeneous,16,mixed,homogeneous,medium,5,0,16715195990024815212,true,accepted_all_structural_and_allocator_checks,0.4375,14,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_06,n16_mixed_homogeneous,16,mixed,homogeneous,medium,6,0,4765792260216772634,true,accepted_all_structural_and_allocator_checks,0.4375,29,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_07,n16_mixed_homogeneous,16,mixed,homogeneous,medium,7,0,9386572896517658949,true,accepted_all_structural_and_allocator_checks,0.4375,15,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_08,n16_mixed_homogeneous,16,mixed,homogeneous,medium,8,0,4334184214937787400,true,accepted_all_structural_and_allocator_checks,0.4375,12,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_09,n16_mixed_homogeneous,16,mixed,homogeneous,medium,9,0,12156496691356001379,true,accepted_all_structural_and_allocator_checks,0.4375,10,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_10,n16_mixed_homogeneous,16,mixed,homogeneous,medium,10,0,5640331301358134138,true,accepted_all_structural_and_allocator_checks,0.4375,18,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_11,n16_mixed_homogeneous,16,mixed,homogeneous,medium,11,0,16950700788908843453,true,accepted_all_structural_and_allocator_checks,0.4375,24,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_12,n16_mixed_homogeneous,16,mixed,homogeneous,medium,12,0,1652880066119362549,true,accepted_all_structural_and_allocator_checks,0.4375,21,0.3,0.7
EXP-08,confirmatory,EXP-08-confirmatory-v1,exp08_confirmatory_n16_mixed_homogeneous_13,n16_mixed_homogeneous,16,mixed,homogeneous,medium,13,0,492515450892097716,true,accepted_all_structural_and_allocator_checks,0.4375,9,0.3,0.7
