experiment_id,u,seed,variant,logical_task_id,task_id,resource,common_multiplier,residual_multiplier,applied_multiplier
EXP-06B,0.05,537,3,4,4,human,0.980409239583,1.000000000000,0.980409239583
EXP-06B,0.05,537,4,4,4,human,0.980409239583,1.000000000000,0.980409239583
EXP-06B,0.05,537,3,5,5,agent,1.014435812182,1.000000000000,1.014435812182
EXP-06B,0.05,537,4,5,5,agent,1.014435812182,1.000000000000,1.014435812182
EXP-06B,0.05,537,3,5,5,human,1.048693473490,1.000000000000,1.048693473490
EXP-06B,0.05,537,4,5,5,human,1.048693473490,1.000000000000,1.048693473490
EXP-06B,0.05,537,3,7,7,agent,1.049716955022,1.000000000000,1.049716955022
EXP-06B,0.05,537,4,7,7,agent,1.049716955022,1.000000000000,1.049716955022
EXP-06B,0.05,537,3,7,7,human,0.955431651673,1.000000000000,0.955431651673
EXP-06B,0.05,537,4,7,7,human,0.955431651673,1.000000000000,0.955431651673
EXP-06B,0.05,537,3,6,6,agent,1.009318939759,1.000000000000,1.009318939759
EXP-06B,0.05,537,4,6,6a,agent,1.009318939759,0.996452923205,1.005738807969
EXP-06B,0.05,537,4,6,6b,agent,1.009318939759,0.989554071507,0.998775666287
EXP-06B,0.05,537,4,6,6c,agent,1.009318939759,0.994338823317,1.003605006911
EXP-06B,0.05,537,3,6,6,human,0.988061016019,1.000000000000,0.988061016019
EXP-06B,0.05,537,4,6,6a,human,0.988061016019,1.006363827124,0.994348865512
EXP-06B,0.05,537,4,6,6b,human,0.988061016019,1.006772318464,0.994752479882
EXP-06B,0.05,537,4,6,6c,human,0.988061016019,0.993436818993,0.981576192725
EXP-06B,0.05,538,3,1,1,agent,0.976101874499,1.000000000000,0.976101874499
EXP-06B,0.05,538,4,1,1,agent,0.976101874499,1.000000000000,0.976101874499
EXP-06B,0.05,538,3,1,1,human,0.954583515807,1.000000000000,0.954583515807
EXP-06B,0.05,538,4,1,1,human,0.954583515807,1.000000000000,0.954583515807
EXP-06B,0.05,538,3,2,2,agent,0.988769833613,1.000000000000,0.988769833613
EXP-06B,0.05,538,4,2,2,agent,0.988769833613,1.000000000000,0.988769833613
EXP-06B,0.05,538,3,2,2,human,0.965732725403,1.000000000000,0.965732725403
EXP-06B,0.05,538,4,2,2,human,0.965732725403,1.000000000000,0.965732725403
EXP-06B,0.05,538,3,3,3,agent,0.981173577185,1.000000000000,0.981173577185
EXP-06B,0.05,538,4,3,3,agent,0.981173577185,1.000000000000,0.981173577185
EXP-06B,0.05,538,3,3,3,human,1.039822349172,1.000000000000,1.039822349172
EXP-06B,0.05,538,4,3,3,human,1.039822349172,1.000000000000,1.039822349172
EXP-06B,0.05,538,3,4,4,agent,1.037581798640,1.000000000000,1.037581798640
EXP-06B,0.05,538,4,4,4,agent,1.037581798640,1.000000000000,1.037581798640
EXP-06B,0.05,538,3,4,4,human,1.030645383321,1.000000000000,1.030645383321
EXP-06B,0.05,538,4,4,4,human,1.030645383321,1.000000000000,1.030645383321
EXP-06B,0.05,538,3,5,5,agent,1.045934743376,1.000000000000,1.045934743376
EXP-06B,0.05,538,4,5,5,agent,1.045934743376,1.000000000000,1.045934743376
EXP-06B,0.05,538,3,5,5,human,1.026414168895,1.000000000000,1.026414168895
EXP-06B,0.05,538,4,5,5,human,1.026414168895,1.000000000000,1.026414168895
EXP-06B,0.05,538,3,7,7,agent,0.987398030199,1.000000000000,0.987398030199
EXP-06B,0.05,538,4,7,7,agent,0.987398030199,1.000000000000,0.987398030199
EXP-06B,0.05,538,3,7,7,human,0.951650024016,1.000000000000,0.951650024016
EXP-06B,0.05,538,4,7,7,human,0.951650024016,1.000000000000,0.951650024016
EXP-06B,0.05,538,3,6,6,agent,0.994213604576,1.000000000000,0.994213604576
EXP-06B,0.05,538,4,6,6a,agent,0.994213604576,1.006526095862,1.000701937867
EXP-06B,0.05,538,4,6,6b,agent,0.994213604576,1.010443857376,1.004597029664
EXP-06B,0.05,538,4,6,6c,agent,0.994213604576,0.994953298515,0.989196105301
EXP-06B,0.05,538,3,6,6,human,0.990273108967,1.000000000000,0.990273108967
EXP-06B,0.05,538,4,6,6a,human,0.990273108967,0.994003942207,0.984335374175
EXP-06B,0.05,538,4,6,6b,human,0.990273108967,0.999278995587,0.989559117686
EXP-06B,0.05,538,4,6,6c,human,0.990273108967,1.010611390664,1.000781283791
EXP-06B,0.05,539,3,1,1,agent,0.978620093110,1.000000000000,0.978620093110
EXP-06B,0.05,539,4,1,1,agent,0.978620093110,1.000000000000,0.978620093110
EXP-06B,0.05,539,3,1,1,human,1.024133842346,1.000000000000,1.024133842346
EXP-06B,0.05,539,4,1,1,human,1.024133842346,1.000000000000,1.024133842346
EXP-06B,0.05,539,3,2,2,agent,1.049260240824,1.000000000000,1.049260240824
EXP-06B,0.05,539,4,2,2,agent,1.049260240824,1.000000000000,1.049260240824
EXP-06B,0.05,539,3,2,2,human,1.020700844445,1.000000000000,1.020700844445
EXP-06B,0.05,539,4,2,2,human,1.020700844445,1.000000000000,1.020700844445
EXP-06B,0.05,539,3,3,3,agent,1.033895409251,1.000000000000,1.033895409251
EXP-06B,0.05,539,4,3,3,agent,1.033895409251,1.000000000000,1.033895409251
EXP-06B,0.05,539,3,3,3,human,1.032334428580,1.000000000000,1.032334428580
EXP-06B,0.05,539,4,3,3,human,1.032334428580,1.000000000000,1.032334428580
EXP-06B,0.05,539,3,4,4,agent,0.985871456630,1.000000000000,0.985871456630
EXP-06B,0.05,539,4,4,4,agent,0.985871456630,1.000000000000,0.985871456630
EXP-06B,0.05,539,3,4,4,human,0.956305607168,1.000000000000,0.956305607168
EXP-06B,0.05,539,4,4,4,human,0.956305607168,1.000000000000,0.956305607168
EXP-06B,0.05,539,3,5,5,agent,0.956498281671,1.000000000000,0.956498281671
EXP-06B,0.05,539,4,5,5,agent,0.956498281671,1.000000000000,0.956498281671
EXP-06B,0.05,539,3,5,5,human,0.979762292891,1.000000000000,0.979762292891
EXP-06B,0.05,539,4,5,5,human,0.979762292891,1.000000000000,0.979762292891
EXP-06B,0.05,539,3,7,7,agent,1.001865815607,1.000000000000,1.001865815607
EXP-06B,0.05,539,4,7,7,agent,1.001865815607,1.000000000000,1.001865815607
EXP-06B,0.05,539,3,7,7,human,0.990061715107,1.000000000000,0.990061715107
EXP-06B,0.05,539,4,7,7,human,0.990061715107,1.000000000000,0.990061715107
EXP-06B,0.05,539,3,6,6,agent,1.016976940138,1.000000000000,1.016976940138
EXP-06B,0.05,539,4,6,6a,agent,1.016976940138,0.988199075344,1.004975671890
EXP-06B,0.05,539,4,6,6b,agent,1.016976940138,0.991381430973,1.008212054181
EXP-06B,0.05,539,4,6,6c,agent,1.016976940138,0.988827498004,1.005614763244
EXP-06B,0.05,539,3,6,6,human,1.021674910163,1.000000000000,1.021674910163
EXP-06B,0.05,539,4,6,6a,human,1.021674910163,1.004501255674,1.026273730150
EXP-06B,0.05,539,4,6,6b,human,1.021674910163,0.987928977412,1.009342249245
EXP-06B,0.05,539,4,6,6c,human,1.021674910163,1.005601444344,1.027397765310
EXP-06B,0.05,540,3,1,1,agent,1.010124733793,1.000000000000,1.010124733793
EXP-06B,0.05,540,4,1,1,agent,1.010124733793,1.000000000000,1.010124733793
EXP-06B,0.05,540,3,1,1,human,1.015741913439,1.000000000000,1.015741913439
EXP-06B,0.05,540,4,1,1,human,1.015741913439,1.000000000000,1.015741913439
EXP-06B,0.05,540,3,2,2,agent,0.952744864335,1.000000000000,0.952744864335
EXP-06B,0.05,540,4,2,2,agent,0.952744864335,1.000000000000,0.952744864335
EXP-06B,0.05,540,3,2,2,human,0.980735662503,1.000000000000,0.980735662503
EXP-06B,0.05,540,4,2,2,human,0.980735662503,1.000000000000,0.980735662503
EXP-06B,0.05,540,3,3,3,agent,0.994097523352,1.000000000000,0.994097523352
EXP-06B,0.05,540,4,3,3,agent,0.994097523352,1.000000000000,0.994097523352
EXP-06B,0.05,540,3,3,3,human,0.988825071190,1.000000000000,0.988825071190
EXP-06B,0.05,540,4,3,3,human,0.988825071190,1.000000000000,0.988825071190
EXP-06B,0.05,540,3,4,4,agent,0.975323084579,1.000000000000,0.975323084579
EXP-06B,0.05,540,4,4,4,agent,0.975323084579,1.000000000000,0.975323084579
EXP-06B,0.05,540,3,4,4,human,1.041233042035,1.000000000000,1.041233042035
EXP-06B,0.05,540,4,4,4,human,1.041233042035,1.000000000000,1.041233042035
EXP-06B,0.05,540,3,5,5,agent,0.955638540504,1.000000000000,0.955638540504
EXP-06B,0.05,540,4,5,5,agent,0.955638540504,1.000000000000,0.955638540504
EXP-06B,0.05,540,3,5,5,human,1.000635399146,1.000000000000,1.000635399146
EXP-06B,0.05,540,4,5,5,human,1.000635399146,1.000000000000,1.000635399146
EXP-06B,0.05,540,3,7,7,agent,1.042368145001,1.000000000000,1.042368145001
EXP-06B,0.05,540,4,7,7,agent,1.042368145001,1.000000000000,1.042368145001
EXP-06B,0.05,540,3,7,7,human,0.997204464397,1.000000000000,0.997204464397
EXP-06B,0.05,540,4,7,7,human,0.997204464397,1.000000000000,0.997204464397
EXP-06B,0.05,540,3,6,6,agent,1.006905103612,1.000000000000,1.006905103612
EXP-06B,0.05,540,4,6,6a,agent,1.006905103612,0.991556911231,0.998403714441
EXP-06B,0.05,540,4,6,6b,agent,1.006905103612,1.003517573623,1.010446966445
EXP-06B,0.05,540,4,6,6c,agent,1.006905103612,0.997532897393,1.004420965406
EXP-06B,0.05,540,3,6,6,human,0.973961674882,1.000000000000,0.973961674882
EXP-06B,0.05,540,4,6,6a,human,0.973961674882,1.008154698344,0.981904038540
EXP-06B,0.05,540,4,6,6b,human,0.973961674882,1.001699502250,0.975616924940
EXP-06B,0.05,540,4,6,6c,human,0.973961674882,1.004509390730,0.978353648631
EXP-06B,0.05,541,3,1,1,agent,0.984725618689,1.000000000000,0.984725618689
EXP-06B,0.05,541,4,1,1,agent,0.984725618689,1.000000000000,0.984725618689
EXP-06B,0.05,541,3,1,1,human,0.995573068349,1.000000000000,0.995573068349
EXP-06B,0.05,541,4,1,1,human,0.995573068349,1.000000000000,0.995573068349
EXP-06B,0.05,541,3,2,2,agent,0.963966028357,1.000000000000,0.963966028357
EXP-06B,0.05,541,4,2,2,agent,0.963966028357,1.000000000000,0.963966028357
EXP-06B,0.05,541,3,2,2,human,0.966693337471,1.000000000000,0.966693337471
EXP-06B,0.05,541,4,2,2,human,0.966693337471,1.000000000000,0.966693337471
EXP-06B,0.05,541,3,3,3,agent,0.983501538250,1.000000000000,0.983501538250
EXP-06B,0.05,541,4,3,3,agent,0.983501538250,1.000000000000,0.983501538250
EXP-06B,0.05,541,3,3,3,human,0.995214562011,1.000000000000,0.995214562011
EXP-06B,0.05,541,4,3,3,human,0.995214562011,1.000000000000,0.995214562011
EXP-06B,0.05,541,3,4,4,agent,0.958677408988,1.000000000000,0.958677408988
EXP-06B,0.05,541,4,4,4,agent,0.958677408988,1.000000000000,0.958677408988
EXP-06B,0.05,541,3,4,4,human,0.955237675127,1.000000000000,0.955237675127
EXP-06B,0.05,541,4,4,4,human,0.955237675127,1.000000000000,0.955237675127
EXP-06B,0.05,541,3,5,5,agent,1.022444382843,1.000000000000,1.022444382843
EXP-06B,0.05,541,4,5,5,agent,1.022444382843,1.000000000000,1.022444382843
EXP-06B,0.05,541,3,5,5,human,1.031639499405,1.000000000000,1.031639499405
EXP-06B,0.05,541,4,5,5,human,1.031639499405,1.000000000000,1.031639499405
EXP-06B,0.05,541,3,7,7,agent,0.951243607633,1.000000000000,0.951243607633
EXP-06B,0.05,541,4,7,7,agent,0.951243607633,1.000000000000,0.951243607633
EXP-06B,0.05,541,3,7,7,human,1.037553154543,1.000000000000,1.037553154543
EXP-06B,0.05,541,4,7,7,human,1.037553154543,1.000000000000,1.037553154543
EXP-06B,0.05,541,3,6,6,agent,1.008989438142,1.000000000000,1.008989438142
EXP-06B,0.05,541,4,6,6a,agent,1.008989438142,1.003696823364,1.012719493871
EXP-06B,0.05,541,4,6,6b,agent,1.008989438142,1.005513974457,1.014552980131
EXP-06B,0.05,541,4,6,6c,agent,1.008989438142,1.010153097474,1.019233806258
EXP-06B,0.05,541,3,6,6,human,0.960177351179,1.000000000000,0.960177351179
EXP-06B,0.05,541,4,6,6a,human,0.960177351179,0.993178984413,0.953627966500
EXP-06B,0.05,541,4,6,6b,human,0.960177351179,1.002254775244,0.962342335300
EXP-06B,0.05,541,4,6,6c,human,0.960177351179,1.006949656773,0.966850254211
EXP-06B,0.05,542,3,1,1,agent,0.996807999591,1.000000000000,0.996807999591
EXP-06B,0.05,542,4,1,1,agent,0.996807999591,1.000000000000,0.996807999591
EXP-06B,0.05,542,3,1,1,human,0.965540676548,1.000000000000,0.965540676548
EXP-06B,0.05,542,4,1,1,human,0.965540676548,1.000000000000,0.965540676548
EXP-06B,0.05,542,3,2,2,agent,0.968103260016,1.000000000000,0.968103260016
EXP-06B,0.05,542,4,2,2,agent,0.968103260016,1.000000000000,0.968103260016
EXP-06B,0.05,542,3,2,2,human,0.993770397630,1.000000000000,0.993770397630
EXP-06B,0.05,542,4,2,2,human,0.993770397630,1.000000000000,0.993770397630
EXP-06B,0.05,542,3,3,3,agent,0.985346749373,1.000000000000,0.985346749373
EXP-06B,0.05,542,4,3,3,agent,0.985346749373,1.000000000000,0.985346749373
EXP-06B,0.05,542,3,3,3,human,1.040053503313,1.000000000000,1.040053503313
EXP-06B,0.05,542,4,3,3,human,1.040053503313,1.000000000000,1.040053503313
EXP-06B,0.05,542,3,4,4,agent,0.968698542008,1.000000000000,0.968698542008
EXP-06B,0.05,542,4,4,4,agent,0.968698542008,1.000000000000,0.968698542008
EXP-06B,0.05,542,3,4,4,human,0.950554956427,1.000000000000,0.950554956427
EXP-06B,0.05,542,4,4,4,human,0.950554956427,1.000000000000,0.950554956427
EXP-06B,0.05,542,3,5,5,agent,1.040397545089,1.000000000000,1.040397545089
EXP-06B,0.05,542,4,5,5,agent,1.040397545089,1.000000000000,1.040397545089
EXP-06B,0.05,542,3,5,5,human,1.038040543545,1.000000000000,1.038040543545
EXP-06B,0.05,542,4,5,5,human,1.038040543545,1.000000000000,1.038040543545
EXP-06B,0.05,542,3,7,7,agent,0.967797657759,1.000000000000,0.967797657759
EXP-06B,0.05,542,4,7,7,agent,0.967797657759,1.000000000000,0.967797657759
EXP-06B,0.05,542,3,7,7,human,1.046148325160,1.000000000000,1.046148325160
EXP-06B,0.05,542,4,7,7,human,1.046148325160,1.000000000000,1.046148325160
EXP-06B,0.05,542,3,6,6,agent,0.959992208575,1.000000000000,0.959992208575
EXP-06B,0.05,542,4,6,6a,agent,0.959992208575,1.008798246578,0.968438456739
EXP-06B,0.05,542,4,6,6b,agent,0.959992208575,1.007518469004,0.967209880240
EXP-06B,0.05,542,4,6,6c,agent,0.959992208575,0.998509783052,0.958561611916
EXP-06B,0.05,542,3,6,6,human,1.010170548074,1.000000000000,1.010170548074
EXP-06B,0.05,542,4,6,6a,human,1.010170548074,0.998913282929,1.009072778495
EXP-06B,0.05,542,4,6,6b,human,1.010170548074,0.997367482119,1.007511256044
EXP-06B,0.05,542,4,6,6c,human,1.010170548074,1.011688502696,1.021977929249
EXP-06B,0.05,543,3,1,1,agent,1.033681746890,1.000000000000,1.033681746890
EXP-06B,0.05,543,4,1,1,agent,1.033681746890,1.000000000000,1.033681746890
EXP-06B,0.05,543,3,1,1,human,1.047841901326,1.000000000000,1.047841901326
EXP-06B,0.05,543,4,1,1,human,1.047841901326,1.000000000000,1.047841901326
EXP-06B,0.05,543,3,2,2,agent,1.043729407570,1.000000000000,1.043729407570
EXP-06B,0.05,543,4,2,2,agent,1.043729407570,1.000000000000,1.043729407570
EXP-06B,0.05,543,3,2,2,human,0.958645685620,1.000000000000,0.958645685620
EXP-06B,0.05,543,4,2,2,human,0.958645685620,1.000000000000,0.958645685620
EXP-06B,0.05,543,3,3,3,agent,1.027191067644,1.000000000000,1.027191067644
EXP-06B,0.05,543,4,3,3,agent,1.027191067644,1.000000000000,1.027191067644
EXP-06B,0.05,543,3,3,3,human,1.008186126390,1.000000000000,1.008186126390
EXP-06B,0.05,543,4,3,3,human,1.008186126390,1.000000000000,1.008186126390
EXP-06B,0.05,543,3,4,4,agent,1.030518880989,1.000000000000,1.030518880989
EXP-06B,0.05,543,4,4,4,agent,1.030518880989,1.000000000000,1.030518880989
EXP-06B,0.05,543,3,4,4,human,1.041897920941,1.000000000000,1.041897920941
EXP-06B,0.05,543,4,4,4,human,1.041897920941,1.000000000000,1.041897920941
EXP-06B,0.05,543,3,5,5,agent,0.958043641210,1.000000000000,0.958043641210
EXP-06B,0.05,543,4,5,5,agent,0.958043641210,1.000000000000,0.958043641210
EXP-06B,0.05,543,3,5,5,human,0.956759097089,1.000000000000,0.956759097089
EXP-06B,0.05,543,4,5,5,human,0.956759097089,1.000000000000,0.956759097089
EXP-06B,0.05,543,3,7,7,agent,1.043848395393,1.000000000000,1.043848395393
EXP-06B,0.05,543,4,7,7,agent,1.043848395393,1.000000000000,1.043848395393
EXP-06B,0.05,543,3,7,7,human,1.010077089290,1.000000000000,1.010077089290
EXP-06B,0.05,543,4,7,7,human,1.010077089290,1.000000000000,1.010077089290
EXP-06B,0.05,543,3,6,6,agent,1.043868507220,1.000000000000,1.043868507220
EXP-06B,0.05,543,4,6,6a,agent,1.043868507220,1.005518330641,1.049628918789
EXP-06B,0.05,543,4,6,6b,agent,1.043868507220,1.008672631949,1.050000000000
EXP-06B,0.05,543,4,6,6c,agent,1.043868507220,1.004433249757,1.048496237027
EXP-06B,0.05,543,3,6,6,human,1.036502091583,1.000000000000,1.036502091583
EXP-06B,0.05,543,4,6,6a,human,1.036502091583,0.990594619724,1.026753395254
EXP-06B,0.05,543,4,6,6b,human,1.036502091583,1.002498119526,1.039091397696
EXP-06B,0.05,543,4,6,6c,human,1.036502091583,0.994572924148,1.030876916112
EXP-06B,0.05,544,3,1,1,agent,1.015432259409,1.000000000000,1.015432259409
EXP-06B,0.05,544,4,1,1,agent,1.015432259409,1.000000000000,1.015432259409
EXP-06B,0.05,544,3,1,1,human,0.976951651015,1.000000000000,0.976951651015
EXP-06B,0.05,544,4,1,1,human,0.976951651015,1.000000000000,0.976951651015
EXP-06B,0.05,544,3,2,2,agent,0.979879972757,1.000000000000,0.979879972757
EXP-06B,0.05,544,4,2,2,agent,0.979879972757,1.000000000000,0.979879972757
EXP-06B,0.05,544,3,2,2,human,1.004881185425,1.000000000000,1.004881185425
EXP-06B,0.05,544,4,2,2,human,1.004881185425,1.000000000000,1.004881185425
EXP-06B,0.05,544,3,3,3,agent,1.044366565741,1.000000000000,1.044366565741
EXP-06B,0.05,544,4,3,3,agent,1.044366565741,1.000000000000,1.044366565741
EXP-06B,0.05,544,3,3,3,human,1.019144950908,1.000000000000,1.019144950908
EXP-06B,0.05,544,4,3,3,human,1.019144950908,1.000000000000,1.019144950908
EXP-06B,0.05,544,3,4,4,agent,1.027896842535,1.000000000000,1.027896842535
EXP-06B,0.05,544,4,4,4,agent,1.027896842535,1.000000000000,1.027896842535
EXP-06B,0.05,544,3,4,4,human,0.952011722850,1.000000000000,0.952011722850
EXP-06B,0.05,544,4,4,4,human,0.952011722850,1.000000000000,0.952011722850
EXP-06B,0.05,544,3,5,5,agent,0.988277257928,1.000000000000,0.988277257928
EXP-06B,0.05,544,4,5,5,agent,0.988277257928,1.000000000000,0.988277257928
EXP-06B,0.05,544,3,5,5,human,0.995853593822,1.000000000000,0.995853593822
EXP-06B,0.05,544,4,5,5,human,0.995853593822,1.000000000000,0.995853593822
EXP-06B,0.05,544,3,7,7,agent,0.954501147287,1.000000000000,0.954501147287
EXP-06B,0.05,544,4,7,7,agent,0.954501147287,1.000000000000,0.954501147287
EXP-06B,0.05,544,3,7,7,human,0.981329619941,1.000000000000,0.981329619941
EXP-06B,0.05,544,4,7,7,human,0.981329619941,1.000000000000,0.981329619941
EXP-06B,0.05,544,3,6,6,agent,1.014165118272,1.000000000000,1.014165118272
EXP-06B,0.05,544,4,6,6a,agent,1.014165118272,1.010230150412,1.024540179975
EXP-06B,0.05,544,4,6,6b,agent,1.014165118272,0.992299264527,1.006355300970
EXP-06B,0.05,544,4,6,6c,agent,1.014165118272,0.994957898815,1.009051595127
EXP-06B,0.05,544,3,6,6,human,0.958286580254,1.000000000000,0.958286580254
EXP-06B,0.05,544,4,6,6a,human,0.958286580254,0.997178373640,0.955582653578
EXP-06B,0.05,544,4,6,6b,human,0.958286580254,0.997075002373,0.955483594281
EXP-06B,0.05,544,4,6,6c,human,0.958286580254,0.988453499742,0.950000000000
EXP-06B,0.05,545,3,1,1,agent,0.970654064428,1.000000000000,0.970654064428
EXP-06B,0.05,545,4,1,1,agent,0.970654064428,1.000000000000,0.970654064428
EXP-06B,0.05,545,3,1,1,human,1.038727645323,1.000000000000,1.038727645323
EXP-06B,0.05,545,4,1,1,human,1.038727645323,1.000000000000,1.038727645323
EXP-06B,0.05,545,3,2,2,agent,1.038068219928,1.000000000000,1.038068219928
EXP-06B,0.05,545,4,2,2,agent,1.038068219928,1.000000000000,1.038068219928
EXP-06B,0.05,545,3,2,2,human,1.013120950356,1.000000000000,1.013120950356
EXP-06B,0.05,545,4,2,2,human,1.013120950356,1.000000000000,1.013120950356
EXP-06B,0.05,545,3,3,3,agent,1.049741989563,1.000000000000,1.049741989563
EXP-06B,0.05,545,4,3,3,agent,1.049741989563,1.000000000000,1.049741989563
EXP-06B,0.05,545,3,3,3,human,0.972281276476,1.000000000000,0.972281276476
EXP-06B,0.05,545,4,3,3,human,0.972281276476,1.000000000000,0.972281276476
EXP-06B,0.05,545,3,4,4,agent,0.957443855936,1.000000000000,0.957443855936
EXP-06B,0.05,545,4,4,4,agent,0.957443855936,1.000000000000,0.957443855936
EXP-06B,0.05,545,3,4,4,human,0.984509101332,1.000000000000,0.984509101332
EXP-06B,0.05,545,4,4,4,human,0.984509101332,1.000000000000,0.984509101332
EXP-06B,0.05,545,3,5,5,agent,1.019373055553,1.000000000000,1.019373055553
EXP-06B,0.05,545,4,5,5,agent,1.019373055553,1.000000000000,1.019373055553
EXP-06B,0.05,545,3,5,5,human,1.002101105634,1.000000000000,1.002101105634
EXP-06B,0.05,545,4,5,5,human,1.002101105634,1.000000000000,1.002101105634
EXP-06B,0.05,545,3,7,7,agent,0.972029874384,1.000000000000,0.972029874384
EXP-06B,0.05,545,4,7,7,agent,0.972029874384,1.000000000000,0.972029874384
EXP-06B,0.05,545,3,7,7,human,1.030679427053,1.000000000000,1.030679427053
EXP-06B,0.05,545,4,7,7,human,1.030679427053,1.000000000000,1.030679427053
EXP-06B,0.05,545,3,6,6,agent,0.961290176058,1.000000000000,0.961290176058
EXP-06B,0.05,545,4,6,6a,agent,0.961290176058,1.004724207936,0.965831510736
EXP-06B,0.05,545,4,6,6b,agent,0.961290176058,1.011009459611,0.971873461426
EXP-06B,0.05,545,4,6,6c,agent,0.961290176058,0.992310742538,0.953898568399
EXP-06B,0.05,545,3,6,6,human,0.976030500407,1.000000000000,0.976030500407
EXP-06B,0.05,545,4,6,6a,human,0.976030500407,0.994317561349,0.970484266967
EXP-06B,0.05,545,4,6,6b,human,0.976030500407,1.006594767051,0.982467194192
EXP-06B,0.05,545,4,6,6c,human,0.976030500407,0.997706317472,0.973791796301
EXP-06B,0.05,546,3,1,1,agent,0.951348669148,1.000000000000,0.951348669148
EXP-06B,0.05,546,4,1,1,agent,0.951348669148,1.000000000000,0.951348669148
EXP-06B,0.05,546,3,1,1,human,0.988477247887,1.000000000000,0.988477247887
EXP-06B,0.05,546,4,1,1,human,0.988477247887,1.000000000000,0.988477247887
EXP-06B,0.05,546,3,2,2,agent,1.038897889625,1.000000000000,1.038897889625
EXP-06B,0.05,546,4,2,2,agent,1.038897889625,1.000000000000,1.038897889625
EXP-06B,0.05,546,3,2,2,human,1.023468865081,1.000000000000,1.023468865081
EXP-06B,0.05,546,4,2,2,human,1.023468865081,1.000000000000,1.023468865081
EXP-06B,0.05,546,3,3,3,agent,0.987096908456,1.000000000000,0.987096908456
EXP-06B,0.05,546,4,3,3,agent,0.987096908456,1.000000000000,0.987096908456
EXP-06B,0.05,546,3,3,3,human,0.964304698011,1.000000000000,0.964304698011
EXP-06B,0.05,546,4,3,3,human,0.964304698011,1.000000000000,0.964304698011
EXP-06B,0.05,546,3,4,4,agent,0.962402304286,1.000000000000,0.962402304286
EXP-06B,0.05,546,4,4,4,agent,0.962402304286,1.000000000000,0.962402304286
EXP-06B,0.05,546,3,4,4,human,1.046886057515,1.000000000000,1.046886057515
EXP-06B,0.05,546,4,4,4,human,1.046886057515,1.000000000000,1.046886057515
EXP-06B,0.05,546,3,5,5,agent,1.048013467748,1.000000000000,1.048013467748
EXP-06B,0.05,546,4,5,5,agent,1.048013467748,1.000000000000,1.048013467748
EXP-06B,0.05,546,3,5,5,human,0.986079520479,1.000000000000,0.986079520479
EXP-06B,0.05,546,4,5,5,human,0.986079520479,1.000000000000,0.986079520479
EXP-06B,0.05,546,3,7,7,agent,0.955903606547,1.000000000000,0.955903606547
EXP-06B,0.05,546,4,7,7,agent,0.955903606547,1.000000000000,0.955903606547
EXP-06B,0.05,546,3,7,7,human,0.955068166062,1.000000000000,0.955068166062
EXP-06B,0.05,546,4,7,7,human,0.955068166062,1.000000000000,0.955068166062
EXP-06B,0.05,546,3,6,6,agent,1.031940271200,1.000000000000,1.031940271200
EXP-06B,0.05,546,4,6,6a,agent,1.031940271200,1.001930616406,1.033932552018
EXP-06B,0.05,546,4,6,6b,agent,1.031940271200,0.994755671163,1.026528437078
EXP-06B,0.05,546,4,6,6c,agent,1.031940271200,1.008888488025,1.041112659944
EXP-06B,0.05,546,3,6,6,human,0.985372878294,1.000000000000,0.985372878294
EXP-06B,0.05,546,4,6,6a,human,0.985372878294,0.989359661429,0.974888177250
EXP-06B,0.05,546,4,6,6b,human,0.985372878294,0.998070117942,0.983471224856
EXP-06B,0.05,546,4,6,6c,human,0.985372878294,0.993242777893,0.978714494897
EXP-06B,0.05,547,3,1,1,agent,0.954321634387,1.000000000000,0.954321634387
EXP-06B,0.05,547,4,1,1,agent,0.954321634387,1.000000000000,0.954321634387
EXP-06B,0.05,547,3,1,1,human,1.019281348709,1.000000000000,1.019281348709
EXP-06B,0.05,547,4,1,1,human,1.019281348709,1.000000000000,1.019281348709
EXP-06B,0.05,547,3,2,2,agent,0.980369495113,1.000000000000,0.980369495113
EXP-06B,0.05,547,4,2,2,agent,0.980369495113,1.000000000000,0.980369495113
EXP-06B,0.05,547,3,2,2,human,0.997576447597,1.000000000000,0.997576447597
EXP-06B,0.05,547,4,2,2,human,0.997576447597,1.000000000000,0.997576447597
EXP-06B,0.05,547,3,3,3,agent,0.991111879024,1.000000000000,0.991111879024
EXP-06B,0.05,547,4,3,3,agent,0.991111879024,1.000000000000,0.991111879024
EXP-06B,0.05,547,3,3,3,human,1.004760065151,1.000000000000,1.004760065151
EXP-06B,0.05,547,4,3,3,human,1.004760065151,1.000000000000,1.004760065151
EXP-06B,0.05,547,3,4,4,agent,0.994562010434,1.000000000000,0.994562010434
EXP-06B,0.05,547,4,4,4,agent,0.994562010434,1.000000000000,0.994562010434
EXP-06B,0.05,547,3,4,4,human,0.978599032298,1.000000000000,0.978599032298
EXP-06B,0.05,547,4,4,4,human,0.978599032298,1.000000000000,0.978599032298
EXP-06B,0.05,547,3,5,5,agent,1.035305754161,1.000000000000,1.035305754161
EXP-06B,0.05,547,4,5,5,agent,1.035305754161,1.000000000000,1.035305754161
EXP-06B,0.05,547,3,5,5,human,1.016869012818,1.000000000000,1.016869012818
EXP-06B,0.05,547,4,5,5,human,1.016869012818,1.000000000000,1.016869012818
