experiment_id,stream,dag_id,cell_id,task_count,topology_family,weight_type,target_rho_l_bin,observation_index,accepted_attempt,raw_seed,rho_l,reference_path,reference_path_weight,longest_path_count,path_multiplicity,rho_h_low,rho_h_high,weights_json,human_low_json,human_high_json,predecessors_json
EXP-08,development,exp08_development_n16_mixed_lognormal_02,n16_mixed_lognormal,16,mixed,lognormal,medium,2,0,11741495447640771623,0.5277777777777777777777777778,t01->t03->t05->t09->t11->t15->t16,228,1,unique,0.3,0.7,"[""12"",""12"",""36"",""12"",""24"",""12"",""48"",""24"",""36"",""12"",""72"",""36"",""24"",""24"",""24"",""24""]","[""0.818"",""2.135"",""2.456"",""2.134"",""1.637"",""2.135"",""8.538"",""4.269"",""2.456"",""2.135"",""4.911"",""6.404"",""4.269"",""4.269"",""1.637"",""1.637""]","[""1.910"",""0.915"",""5.730"",""0.915"",""3.820"",""0.915"",""3.659"",""1.830"",""5.729"",""0.915"",""11.459"",""2.744"",""1.830"",""1.829"",""3.820"",""3.820""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t02"",""t03"",""t04""],""t06"":[""t03""],""t07"":[""t02"",""t04""],""t08"":[""t06""],""t09"":[""t05""],""t10"":[""t03"",""t06"",""t07""],""t11"":[""t09""],""t12"":[""t08"",""t10""],""t13"":[""t08""],""t14"":[""t12"",""t13""],""t15"":[""t06"",""t11"",""t13""],""t16"":[""t14"",""t15""]}"
EXP-08,development,exp08_development_n16_mixed_lognormal_03,n16_mixed_lognormal,16,mixed,lognormal,medium,3,0,15814870895927915509,0.5625,t01->t02->t06->t10->t13->t15->t16,216,1,unique,0.3,0.7,"[""12"",""48"",""24"",""12"",""12"",""12"",""12"",""24"",""48"",""72"",""12"",""12"",""24"",""12"",""36"",""12""]","[""0.768"",""3.072"",""4.608"",""2.304"",""2.304"",""0.768"",""2.304"",""4.608"",""9.216"",""4.608"",""2.304"",""2.304"",""1.536"",""2.304"",""2.304"",""0.768""]","[""1.792"",""7.168"",""1.975"",""0.987"",""0.987"",""1.792"",""0.987"",""1.975"",""3.950"",""10.752"",""0.988"",""0.988"",""3.584"",""0.987"",""5.376"",""1.792""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t04""],""t06"":[""t02"",""t04""],""t07"":[""t03"",""t04""],""t08"":[""t05"",""t07""],""t09"":[""t05"",""t07""],""t10"":[""t05"",""t06"",""t07""],""t11"":[""t08"",""t10""],""t12"":[""t08"",""t09""],""t13"":[""t03"",""t10""],""t14"":[""t12""],""t15"":[""t10"",""t11"",""t13""],""t16"":[""t14"",""t15""]}"
EXP-08,development,exp08_development_n16_mixed_lognormal_04,n16_mixed_lognormal,16,mixed,lognormal,medium,4,1,15921479770104075388,0.4864864864864864864864864865,t01->t02->t06->t09->t12->t14->t16,216,1,unique,0.3,0.7,"[""12"",""24"",""36"",""24"",""12"",""60"",""12"",""24"",""12"",""36"",""48"",""48"",""24"",""24"",""12"",""36""]","[""0.888"",""1.776"",""5.889"",""3.926"",""1.963"",""4.440"",""1.963"",""3.926"",""0.888"",""5.889"",""7.851"",""3.552"",""3.926"",""1.776"",""1.963"",""2.664""]","[""2.072"",""4.144"",""2.524"",""1.683"",""0.841"",""10.360"",""0.841"",""1.683"",""2.072"",""2.524"",""3.365"",""8.288"",""1.682"",""4.144"",""0.841"",""6.216""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t02"",""t03"",""t04""],""t06"":[""t02""],""t07"":[""t01"",""t02"",""t04""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t05"",""t07""],""t11"":[""t08""],""t12"":[""t08"",""t09""],""t13"":[""t10""],""t14"":[""t12"",""t13""],""t15"":[""t06"",""t11"",""t12""],""t16"":[""t14"",""t15""]}"
EXP-08,development,exp08_development_n16_mixed_lognormal_05,n16_mixed_lognormal,16,mixed,lognormal,medium,5,0,11128284420436153402,0.4736842105263157894736842105,t01->t04->t07->t09->t13->t14->t16,216,1,unique,0.3,0.7,"[""12"",""12"",""48"",""60"",""24"",""48"",""72"",""12"",""12"",""36"",""36"",""12"",""12"",""24"",""12"",""24""]","[""0.912"",""1.915"",""7.661"",""4.560"",""3.830"",""7.661"",""5.472"",""1.915"",""0.912"",""5.746"",""5.746"",""1.915"",""0.912"",""1.824"",""1.915"",""1.824""]","[""2.128"",""0.821"",""3.283"",""10.640"",""1.642"",""3.283"",""12.768"",""0.821"",""2.128"",""2.462"",""2.462"",""0.821"",""2.128"",""4.256"",""0.821"",""4.256""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t03""],""t06"":[""t03""],""t07"":[""t02"",""t04""],""t08"":[""t05"",""t06""],""t09"":[""t07""],""t10"":[""t04"",""t05"",""t06""],""t11"":[""t08""],""t12"":[""t10""],""t13"":[""t04"",""t06"",""t09"",""t10""],""t14"":[""t07"",""t12"",""t13""],""t15"":[""t11""],""t16"":[""t14"",""t15""]}"
EXP-08,development,exp08_development_n16_mixed_lognormal_06,n16_mixed_lognormal,16,mixed,lognormal,medium,6,0,13819415813150132931,0.4666666666666666666666666667,t01->t02->t05->t09->t11->t14->t16,252,2,tied,0.3,0.7,"[""12"",""36"",""12"",""48"",""36"",""24"",""36"",""12"",""60"",""24"",""36"",""36"",""24"",""36"",""72"",""36""]","[""0.926"",""2.777"",""1.890"",""7.560"",""2.777"",""3.780"",""5.670"",""1.890"",""4.629"",""3.780"",""2.777"",""5.670"",""3.780"",""2.777"",""11.340"",""2.777""]","[""2.160"",""6.480"",""0.810"",""3.240"",""6.480"",""1.620"",""2.430"",""0.810"",""10.800"",""1.620"",""6.480"",""2.430"",""1.620"",""6.480"",""4.860"",""6.480""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t02""],""t06"":[""t02"",""t03""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t02"",""t05""],""t10"":[""t05"",""t07""],""t11"":[""t09"",""t10""],""t12"":[""t08""],""t13"":[""t09"",""t10""],""t14"":[""t11"",""t13""],""t15"":[""t10"",""t12""],""t16"":[""t08"",""t14"",""t15""]}"
EXP-08,development,exp08_development_n16_mixed_lognormal_07,n16_mixed_lognormal,16,mixed,lognormal,medium,7,0,10058525034483128286,0.5,t01->t03->t05->t09->t11->t14->t16,216,1,unique,0.3,0.7,"[""24"",""12"",""36"",""24"",""48"",""24"",""24"",""36"",""24"",""24"",""36"",""24"",""36"",""24"",""12"",""24""]","[""1.728"",""2.016"",""2.592"",""4.032"",""3.456"",""4.032"",""4.032"",""6.048"",""1.728"",""4.032"",""2.592"",""4.032"",""6.048"",""1.728"",""2.016"",""1.728""]","[""4.032"",""0.864"",""6.048"",""1.728"",""8.064"",""1.728"",""1.728"",""2.592"",""4.032"",""1.728"",""6.048"",""1.728"",""2.592"",""4.032"",""0.864"",""4.032""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t03"",""t04""],""t06"":[""t04""],""t07"":[""t02"",""t04""],""t08"":[""t02"",""t07""],""t09"":[""t05"",""t06"",""t07""],""t10"":[""t06""],""t11"":[""t09""],""t12"":[""t02"",""t08"",""t09"",""t10""],""t13"":[""t08"",""t10""],""t14"":[""t11"",""t13""],""t15"":[""t11"",""t12""],""t16"":[""t11"",""t14"",""t15""]}"
EXP-08,development,exp08_development_n16_mixed_lognormal_08,n16_mixed_lognormal,16,mixed,lognormal,medium,8,0,15323238935419448168,0.5333333333333333333333333333,t01->t04->t07->t09->t12->t14->t16,192,1,unique,0.3,0.7,"[""24"",""36"",""12"",""72"",""12"",""12"",""24"",""24"",""12"",""24"",""12"",""24"",""24"",""24"",""12"",""12""]","[""1.620"",""6.480"",""2.160"",""4.860"",""2.160"",""2.160"",""1.620"",""4.320"",""0.810"",""4.320"",""2.160"",""1.620"",""4.320"",""1.620"",""2.160"",""0.810""]","[""3.780"",""2.777"",""0.926"",""11.340"",""0.926"",""0.926"",""3.780"",""1.851"",""1.890"",""1.851"",""0.926"",""3.780"",""1.851"",""3.780"",""0.926"",""1.890""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t02""],""t06"":[""t03""],""t07"":[""t02"",""t04""],""t08"":[""t05""],""t09"":[""t06"",""t07""],""t10"":[""t06""],""t11"":[""t09"",""t10""],""t12"":[""t08"",""t09""],""t13"":[""t03"",""t10""],""t14"":[""t12"",""t13""],""t15"":[""t11"",""t13""],""t16"":[""t13"",""t14"",""t15""]}"
EXP-08,development,exp08_development_n16_mixed_lognormal_09,n16_mixed_lognormal,16,mixed,lognormal,medium,9,0,6463274934411137084,0.5517241379310344827586206897,t01->t02->t06->t09->t11->t14->t16,192,1,unique,0.3,0.7,"[""36"",""24"",""12"",""12"",""24"",""12"",""12"",""12"",""24"",""12"",""24"",""12"",""36"",""48"",""24"",""24""]","[""2.349"",""1.566"",""2.248"",""2.249"",""4.497"",""0.783"",""2.248"",""2.249"",""1.566"",""2.249"",""1.566"",""2.249"",""6.746"",""3.132"",""4.497"",""1.566""]","[""5.481"",""3.654"",""0.964"",""0.964"",""1.927"",""1.827"",""0.964"",""0.964"",""3.654"",""0.964"",""3.654"",""0.963"",""2.891"",""7.308"",""1.927"",""3.654""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t01""],""t05"":[""t04""],""t06"":[""t02""],""t07"":[""t02"",""t03"",""t04""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t05""],""t11"":[""t04"",""t07"",""t09"",""t10""],""t12"":[""t08"",""t09""],""t13"":[""t08""],""t14"":[""t11""],""t15"":[""t12"",""t13""],""t16"":[""t14"",""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_00,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,0,0,17819167305547664075,0.75,t01->t03->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,144,4,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_01,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,1,0,9742332261410972799,0.75,t01->t02->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,144,8,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04""],""t07"":[""t04"",""t05""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_02,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,2,0,11206593557265370539,0.75,t01->t03->t04->t06->t09->t10->t11->t12->t13->t14->t15->t16,144,8,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_03,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,3,0,9957960006125367261,0.75,t01->t03->t05->t07->t08->t10->t11->t12->t13->t14->t15->t16,144,4,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t03""],""t06"":[""t04"",""t05""],""t07"":[""t05""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_04,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,4,0,8941599563636797427,0.75,t01->t02->t04->t06->t09->t10->t11->t12->t13->t14->t15->t16,144,5,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t04""],""t07"":[""t04"",""t05""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_05,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,5,0,16439568972505228051,0.75,t01->t02->t05->t06->t09->t10->t11->t12->t13->t14->t15->t16,144,4,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_06,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,6,0,14936605021339913595,0.75,t01->t03->t05->t07->t08->t10->t11->t12->t13->t14->t15->t16,144,3,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_07,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,7,0,4990932940105784104,0.75,t01->t03->t04->t06->t08->t10->t11->t12->t13->t14->t15->t16,144,6,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04"",""t05""],""t07"":[""t04"",""t05""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_08,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,8,0,18174508171552210475,0.75,t01->t02->t05->t06->t08->t10->t11->t12->t13->t14->t15->t16,144,5,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t02"",""t03""],""t06"":[""t05""],""t07"":[""t04""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_homogeneous_09,n16_chain_like_homogeneous,16,chain_like,homogeneous,high,9,0,8863028864286103614,0.75,t01->t03->t04->t07->t08->t10->t11->t12->t13->t14->t15->t16,144,8,tied,0.3,0.7,"[""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12"",""12""]","[""0.576"",""4.032"",""0.576"",""0.576"",""4.032"",""4.032"",""0.576"",""0.576"",""4.032"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576"",""0.576""]","[""1.344"",""1.728"",""1.344"",""1.344"",""1.728"",""1.728"",""1.344"",""1.344"",""1.728"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344"",""1.344""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_lognormal_00,n16_chain_like_lognormal,16,chain_like,lognormal,high,0,0,8662804955086174676,0.8461538461538461538461538462,t01->t02->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,396,1,unique,0.3,0.7,"[""12"",""72"",""12"",""24"",""24"",""12"",""60"",""24"",""48"",""60"",""24"",""36"",""12"",""24"",""12"",""12""]","[""0.510"",""3.063"",""6.552"",""1.021"",""13.104"",""6.552"",""2.553"",""13.104"",""2.042"",""2.553"",""1.021"",""1.532"",""0.511"",""1.021"",""0.510"",""0.511""]","[""1.191"",""7.148"",""2.808"",""2.383"",""5.616"",""2.808"",""5.956"",""5.616"",""4.765"",""5.956"",""2.383"",""3.574"",""1.191"",""2.383"",""1.191"",""1.191""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02""],""t05"":[""t02"",""t03""],""t06"":[""t04"",""t05""],""t07"":[""t04""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_lognormal_01,n16_chain_like_lognormal,16,chain_like,lognormal,high,1,0,49810276777757400,0.8648648648648648648648648649,t01->t03->t05->t07->t09->t10->t11->t12->t13->t14->t15->t16,384,1,unique,0.3,0.7,"[""24"",""12"",""36"",""12"",""48"",""24"",""24"",""12"",""24"",""12"",""60"",""36"",""36"",""12"",""36"",""36""]","[""0.999"",""7.459"",""1.498"",""7.459"",""1.998"",""14.919"",""0.999"",""7.459"",""0.999"",""0.499"",""2.498"",""1.499"",""1.499"",""0.499"",""1.498"",""1.499""]","[""2.331"",""3.197"",""3.496"",""3.197"",""4.662"",""6.393"",""2.331"",""3.197"",""2.331"",""1.166"",""5.827"",""3.496"",""3.497"",""1.166"",""3.497"",""3.496""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02"",""t03""],""t06"":[""t04""],""t07"":[""t04"",""t05""],""t08"":[""t06""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_lognormal_02,n16_chain_like_lognormal,16,chain_like,lognormal,high,2,0,13302104608999507200,0.7727272727272727272727272727,t01->t03->t04->t06->t09->t10->t11->t12->t13->t14->t15->t16,408,1,unique,0.3,0.7,"[""12"",""72"",""60"",""48"",""12"",""12"",""12"",""24"",""36"",""24"",""24"",""72"",""24"",""24"",""12"",""60""]","[""0.559"",""26.611"",""2.795"",""2.236"",""4.435"",""0.559"",""4.435"",""8.871"",""1.677"",""1.118"",""1.118"",""3.355"",""1.118"",""1.118"",""0.559"",""2.796""]","[""1.305"",""11.405"",""6.522"",""5.218"",""1.901"",""1.304"",""1.901"",""3.801"",""3.913"",""2.609"",""2.609"",""7.827"",""2.609"",""2.609"",""1.305"",""6.522""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t03""],""t05"":[""t02""],""t06"":[""t04""],""t07"":[""t05""],""t08"":[""t07""],""t09"":[""t06"",""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_lognormal_03,n16_chain_like_lognormal,16,chain_like,lognormal,high,3,0,11851953076886229885,0.8611111111111111111111111111,t01->t02->t04->t07->t09->t10->t11->t12->t13->t14->t15->t16,372,3,tied,0.3,0.7,"[""24"",""24"",""24"",""12"",""12"",""12"",""12"",""12"",""24"",""72"",""24"",""24"",""12"",""36"",""72"",""36""]","[""1.003"",""1.003"",""14.515"",""0.502"",""7.257"",""7.258"",""0.502"",""7.258"",""1.003"",""3.010"",""1.003"",""1.004"",""0.502"",""1.505"",""3.010"",""1.505""]","[""2.341"",""2.341"",""6.221"",""1.171"",""3.110"",""3.110"",""1.171"",""3.111"",""2.341"",""7.023"",""2.341"",""2.341"",""1.171"",""3.512"",""7.023"",""3.512""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t02""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t06"",""t07""],""t09"":[""t07""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
EXP-08,development,exp08_development_n16_chain_like_lognormal_04,n16_chain_like_lognormal,16,chain_like,lognormal,high,4,0,16139139890637799704,0.8214285714285714285714285714,t01->t02->t04->t07->t08->t10->t11->t12->t13->t14->t15->t16,276,1,unique,0.3,0.7,"[""24"",""24"",""12"",""12"",""12"",""24"",""24"",""12"",""12"",""24"",""24"",""48"",""12"",""12"",""12"",""48""]","[""1.052"",""1.052"",""5.645"",""0.526"",""5.645"",""11.289"",""1.052"",""0.526"",""5.645"",""1.052"",""1.052"",""2.103"",""0.526"",""0.526"",""0.526"",""2.103""]","[""2.455"",""2.454"",""2.419"",""1.227"",""2.419"",""4.839"",""2.454"",""1.227"",""2.419"",""2.454"",""2.454"",""4.909"",""1.227"",""1.227"",""1.227"",""4.909""]","{""t01"":[],""t02"":[""t01""],""t03"":[""t01""],""t04"":[""t02"",""t03""],""t05"":[""t03""],""t06"":[""t05""],""t07"":[""t04"",""t05""],""t08"":[""t06"",""t07""],""t09"":[""t06""],""t10"":[""t08"",""t09""],""t11"":[""t10""],""t12"":[""t11""],""t13"":[""t12""],""t14"":[""t13""],""t15"":[""t14""],""t16"":[""t15""]}"
